type	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_stage_cleanup_ms	value=51	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_save_ms	value=70	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_total_ms	value=6624	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_verify_ms	value=2	unit=ms	valid=1
metric_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	system=neogeo	metric=screenshot_download_wire_ms	value=6540	unit=ms	valid=1
screenshot_download_bench_tsv	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=3411	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=state	ms=17	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331189773
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=66	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-01	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=1728	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-01	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-01	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-01	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_parent_sync	ms=6	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-01	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=state	ms=18	bytes=1010	result=bench-ok	detail=save_strategy=staged path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4908-1782331199634
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-01	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=66	bytes=0	result=bench-ok	detail=save_strategy=staged removed=3
screenshot_download_bench_tsv	STREAM-STAGED-NEOGEO-20260624-01	neogeo	identity	24283092	24283092	5254	0	1821	1117	8195	36.97	23.71	"9850b1a4046515e4f0f5130994cd4f49"	identity	HIT	bench-ok
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-02	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_copy	ms=2007	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-02	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
stage_tsv	label=STREAM-STAGED-NEOGEO-20260624-02	suite_label=STREAM-STAGED-NEOGEO-20260624	benchmark=media-bench-download	system=neogeo	stage=publish_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=staged progress_events=96
